-0.7 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	3.633e-09	5.524e-02	1.000e+00
-0.6 5.00000e-02	1.0000e+04	1.000e+07	1.203e+07	3.927e-09	5.925e-02	1.000e+00
-0.5 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	4.263e-09	6.381e-02	1.000e+00
-0.4 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	4.650e-09	6.904e-02	1.000e+00
-0.3 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	5.100e-09	7.512e-02	1.000e+00
-0.2 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	5.621e-09	8.213e-02	1.000e+00
-0.1 5.00000e-02	1.0000e+04	1.000e+07	1.204e+07	6.228e-09	9.032e-02	1.000e+00
0.0 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	6.923e-09	9.968e-02	1.000e+00
0.1 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	7.692e-09	1.100e-01	1.000e+00
0.2 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	8.459e-09	1.205e-01	1.000e+00
0.3 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	8.977e-09	1.287e-01	1.000e+00
0.4 5.00000e-02	1.0000e+04	1.000e+07	1.205e+07	8.857e-09	1.309e-01	1.000e+00
0.5 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	8.216e-09	1.285e-01	1.000e+00
0.6 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	7.745e-09	1.284e-01	1.000e+00
0.7 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	7.671e-09	1.326e-01	1.000e+00
0.8 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	7.860e-09	1.399e-01	1.000e+00
0.9 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	8.190e-09	1.491e-01	1.000e+00
1.0 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	8.603e-09	1.598e-01	1.000e+00
1.1 5.00000e-02	1.0000e+04	1.000e+07	1.206e+07	9.082e-09	1.722e-01	1.000e+00
1.2 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	9.627e-09	1.866e-01	1.000e+00
1.3 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.025e-08	2.035e-01	1.000e+00
1.4 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.097e-08	2.235e-01	1.000e+00
