                  r               theta                     vx1                     vx2                     vx3                    rho                    prs
     19.60913015916    0.03950379152189   -0.004977362329016444   0.0016493141375992925  -3.268311528682571e-06  3.915034196610128e-09  1.832923518961472e-15
    20.052531186805    0.03950379152189   -0.004905976835886331    0.001715475373060741   5.553643801028494e-05  4.223039993527252e-09 1.9848012222765678e-15
    20.504800235005    0.03950379152189   -0.004746353142574658   0.0017343962942123026   0.0003330092026424906  4.449546087906677e-09 2.0920299166338262e-15
     20.96611466417    0.03950379152189    -0.00449901872787194   0.0016983002737419417     0.00088600073207149  4.603306118966112e-09  2.140297580765522e-15
 21.436655381915003    0.03950379152189   -0.004240882770200409    0.001587907624010639   0.0016969903942669346 4.9424202854167236e-09 2.2379761763777535e-15
    21.916606914015    0.03950379152189   -0.003819148630736913   0.0013710638546101106   0.0027431742535969847   5.72576121321933e-09 2.5258577738423584e-15
     22.40615747676    0.03950379152189   -0.003012377769233996   0.0010607019689540512    0.003855416283111372 1.2994115008198075e-08  6.014907514801972e-15
     22.90549905076    0.03950379152189  -0.0020695353755108945    0.000951750348520746    0.004770647143915467  8.740202637343392e-08   4.01919867858537e-14
 23.414827456235003    0.03950379152189  -0.0014358038958197654   0.0008908782374819613   0.0051829375385430716  4.466669547272775e-07 2.0707566536620443e-13
     23.93434242982    0.03950379152189  -0.0007600401075077477    0.000759421133280739    0.005401684174264628  2.137370239900043e-06  9.975998607526947e-13
     24.46424770288    0.03950379152189 -5.3181077680180496e-05   0.0005780921553271713    0.005530105589168368 1.0211212739613638e-05  4.771587784603081e-12
 25.004751081400002    0.03950379152189   0.0003590675448996232  0.00038688703602820346    0.005470078312934359 4.7186617596916674e-05 2.2117217216805208e-11
     25.55606452749    0.03950379152189  0.00044861069908442983  0.00023919861831198414    0.005340801965488834  0.0001923998680512968  8.990586422258991e-11
      26.1184042425    0.03950379152189   0.0003947661506836093   0.0001606311712343065    0.005240010541283352  0.0006310790374557211 2.9234287145072886e-10
    26.691990751815    0.03950379152189   0.0003362309555663377  0.00014126249124876705    0.005200435583316647  0.0017557686623822229  8.099617553812236e-10
    27.277048991315    0.03950379152189   0.0002988613351588874  0.00012954592856258845    0.005197140540801592   0.004302299378969761  1.990323831716691e-09
      27.8738083956    0.03950379152189   0.0002773747925022289  0.00011855652348886148   0.0051974482965816676   0.009599643027874374  4.443742775830781e-09
    28.482502987975    0.03950379152189  0.00025844452327350003  0.00010609025266028685    0.005201056130514004    0.01982774623261291  9.166154132939719e-09
      29.1033714722    0.03950379152189  0.00024886102801146426   9.411826950680076e-05    0.005208204449709063   0.038268739258872086  1.769069504770637e-08
    29.736657326105    0.03950379152189  0.00023236156480378826   8.355402200271228e-05    0.005216409034235272      0.069193131468982  3.190871236774501e-08
     30.38260889709    0.03950379152189  0.00021958577231585087   7.121474283686167e-05    0.005224252647012482    0.11797135553075117  5.459013316515071e-08
 31.041479499494997    0.03950379152189  0.00021681569883847619   6.047670007826628e-05    0.005231959415083898     0.1910095595701326  8.864611892163572e-08
    31.713527513945    0.03950379152189  0.00023104235985702513   5.032703186158066e-05    0.005241118823273078      0.295855501981052 1.3664619723086412e-07
 32.399016488689995    0.03950379152189   0.0002568889803125025   3.636383956802925e-05     0.00525421937944995    0.44123438336938736   2.04318191357479e-07
 33.098215242924994    0.03950379152189   0.0002780836028861676  2.6699233690721352e-05    0.005273579778380331     0.6335590296862903 2.9248050829515257e-07
 33.811397972245004    0.03950379152189  0.00029375064718670306  1.8167405184241066e-05    0.005298296977209333      0.886813625670137    4.0697245734526e-07
    34.538844356155    0.03950379152189   0.0003049626301911556  1.2942867730767127e-05     0.00532353727927493     1.2056013433379815  5.500178492408887e-07
     35.28083966774    0.03950379152189  0.00030985291879388885   8.591502904081505e-06   0.0053447623913697555     1.5907933563935672  7.228840820934813e-07
    36.037674885555    0.03950379152189  0.00031029579980026815  3.2804847876936753e-06     0.00536330107124494      2.044850681864339  9.301959565063291e-07
 36.809646807730005    0.03950379152189  0.00030375045382758156 -2.8501256894994923e-07    0.005381193302775548     2.5682765827986183 1.1635929955958818e-06
     37.59705816835    0.03950379152189  0.00029155559928146634  -5.956902001977846e-06    0.005398627202658494     3.1775769396137696 1.4359661691015864e-06
 38.400217756174996    0.03950379152189   0.0002803630153980518   -9.50898231982252e-06    0.005414619177035376     3.8519541257226377  1.724084779143809e-06
     39.21944053576    0.03950379152189  0.00027235450431904767  -1.542840783593609e-05     0.00542828078919966      4.608780324189688 2.0578735288044877e-06
     40.05504777094    0.03950379152189  0.00026545567835565675  -1.612682101045592e-05    0.005439607958643205      5.469380336656272 2.3956083664103214e-06
     40.90736715082    0.03950379152189  0.00025505848298666727  -2.349232028180436e-05    0.005449208350811997      6.428806948199975  2.788832427781157e-06
      41.7767329183    0.03950379152189   0.0002460132223928123 -2.6814597960502993e-05    0.005457666125749472     7.3853606177709965 3.1755004567934004e-06
 42.663486001129996    0.03950379152189  0.00023836759332087915  -3.104338321756391e-05    0.005465998027072946      8.419273046938393 3.6015967029409304e-06
    43.567974145615    0.03950379152189  0.00023435031898574982 -3.3073035935943606e-05    0.005475085384537726      9.523650336739568  4.005122291326562e-06
     44.49055205299    0.03950379152189  0.00023527910471949002 -3.7927667848085195e-05     0.00548538942088869     10.693120334449716  4.455659965428419e-06
     45.43158151851    0.03950379152189  0.00023645129599143253  -3.862111225641706e-05    0.005496836127075125     11.971699126344875 4.8983485732051455e-06
     46.39143157334    0.03950379152189  0.00023491150004965828 -4.0570256353255355e-05   0.0055092351571315685      13.35640199388158  5.332764688939246e-06
 47.370478629269996    0.03950379152189  0.00023352662366281148   -4.50702017097993e-05   0.0055225058971862225     14.696917916199844  5.791220236336854e-06
     48.36910662632    0.03950379152189  0.00023370674586176477  -4.745086471444713e-05    0.005537206465282187     15.958620446276583  6.228504104738669e-06
     49.38770718331    0.03950379152189  0.00023896260597034818  -4.620646695363429e-05    0.005553960465013027     17.428311302976688 6.6908417606116055e-06
 50.426679751440005    0.03950379152189  0.00025420174446393203 -4.3947142943970616e-05   0.0055728976758400136     19.185976923260583  7.103547378350213e-06
     51.48643177093    0.03950379152189   0.0002776852656413346   -4.72181069773155e-05    0.005593667637686646     20.858053383308537  7.536496624713292e-06
     52.56737883081    0.03950379152189  0.00030311006008276867 -4.7974939894280906e-05    0.005615753458329976     22.266442319771926  7.973847087316335e-06
     53.66994483189    0.03950379152189  0.00031968273519077664  -4.465324881698253e-05    0.005637777580241731     23.801701021773226   8.41072043319707e-06
     54.79456215299    0.03950379152189  0.00032476540208258356    -4.4374224926469e-05    0.005657681121942863     25.584973118662134  8.745660585801084e-06
 55.941671820509995    0.03950379152189   0.0003136796149639628  -4.587194999771626e-05    0.005673476413950334     27.476986400457314  9.186413177575566e-06
     57.11172368138    0.03950379152189  0.00028816990342854455 -4.3256940240006066e-05    0.005684154876890636     29.599760150021595  9.562949855249177e-06
     58.30517657947    0.03950379152189   0.0002562458318852607 -4.3805456712177664e-05    0.005690163877086453     31.886616400006112   9.89223845522311e-06
    59.522498535525    0.03950379152189  0.00022404096688462697 -4.7408639718216006e-05    0.005693080067946283      33.87775866918143 1.0247524454539059e-05
      60.7641669307    0.03950379152189  0.00020018933648509942  -4.831334371692076e-05    0.005694747422911942      35.63599293996946  1.061646457777416e-05
    62.030668693775    0.03950379152189  0.00018858783475528255 -4.2659910437693435e-05    0.005697111321878513      38.02911388732956 1.1022345325230366e-05
 63.322500492109995    0.03950379152189  0.00018532378163891572  -4.353051250503655e-05    0.005702136594498726      40.98679446558568 1.1172183396780293e-05
    64.640168926415    0.03950379152189   0.0001855915990372487  -4.485002298015416e-05    0.005711018199099965      43.89127037039644 1.1656256446137014e-05
    65.984190729405    0.03950379152189   0.0001878240791838667 -4.3089788865184886e-05    0.005724196910729544      47.12145152848793 1.1840206248351651e-05
  67.35509296845501    0.03950379152189  0.00019575183130829087 -4.4048705707526246e-05    0.005741476212825727      50.83357827285829  1.219685171255513e-05
     68.75341325229    0.03950379152189  0.00020799716932790277  -4.277620016842233e-05    0.005761978730308243       55.1659811411247 1.2433735828713583e-05
  70.17969994180001    0.03950379152189  0.00022542068747222817 -3.8238533142657255e-05    0.005784252087866159     61.113737523069034 1.2830546521857596e-05
  71.63451236509499    0.03950379152189   0.0002489526000573544  -3.650853140189275e-05    0.005806969746399664      69.10178196267248 1.2971170594581239e-05
     73.11842103686    0.03950379152189  0.00027740017426387993  -3.873650294406868e-05    0.005829163359624847      78.28925869921852 1.3332391037108285e-05
  74.63200788206001    0.03950379152189  0.00030500481799344153  -4.031932847310718e-05    0.005850091076249189      88.81793294414541 1.3526879956584689e-05
  76.17586646416001    0.03950379152189   0.0003215107247256197 -3.3894939185834725e-05    0.005868537500448241     104.90166762832061 1.4213959224334509e-05
    77.750602217905    0.03950379152189  0.00032386789738295514   -3.38991467247606e-05    0.005882809811545906     127.41668308565848 1.3925206615125062e-05
    79.356832686725    0.03950379152189  0.00030952167175399617 -3.6026479201484914e-05    0.005891832649620829       152.115618038177 1.4723229516943624e-05
  80.99518776492499    0.03950379152189   0.0002820893249365264  -3.872152790633492e-05    0.005896014601100465     176.63429347936278 1.4543067354332597e-05
     82.66630994469    0.03950379152189   0.0002583653792073831  -4.217577267542524e-05    0.005898390947541957      204.5710061239172  1.547341745956443e-05
  84.37085456804499    0.03950379152189  0.00024980710276727657  -3.388696781532859e-05    0.005905560548361879     248.51606211941206  1.581272633720444e-05
    86.109490083865    0.03950379152189  0.00027542988338973484  -2.871944015113543e-05    0.005930297815770331      318.3044960748236 1.6047565537463628e-05
    87.882898310005    0.03950379152189  0.00034219483815164275 -2.5345204749001125e-05    0.005977703783872162     395.62424428557756 1.6598998143367044e-05
  89.69177470067001    0.03950379152189  0.00042678879281484805  -3.733290361229698e-05    0.006039034897324769     429.53709428223317 1.5678135873443733e-05
  91.53682861914501    0.03950379152189   0.0004948717016124654  -5.354236725616849e-05    0.006100619390966318      378.4951275065702  1.670605249753675e-05
  93.41878361599001    0.03950379152189   0.0005190973378557058  -5.353110456437246e-05    0.006150718438644391      330.1404596480918  1.761105468188046e-05
    95.338377712775    0.03950379152189   0.0005180975759978249 -5.5130861752624814e-05    0.006187433160578862     314.84219412889456 1.7501273299975445e-05
     97.29636369149    0.03950379152189   0.0004957338878376652  -6.117054843636381e-05    0.006215595702283299      305.8981763657422 1.7713031228426876e-05
  99.29350938977001    0.03950379152189   0.0004532345616631079  -6.087850517468825e-05    0.006238774767538567      301.7165162970788  1.838487990634626e-05
 101.33059800205001    0.03950379152189  0.00040354080575976395  -5.790054316408744e-05   0.0062567965039166005      311.5034448154438 1.8548276076123635e-05
    103.40842838655    0.03950379152189  0.00035112899707215924 -5.4353459785442554e-05     0.00626975426742652      346.4518445449915  1.902780121243337e-05
     105.5278153787    0.03950379152189  0.00029621399145185386  -4.455205862838437e-05    0.006278471798229252     427.62112701565934  1.988221319882119e-05
    107.68959011075    0.03950379152189  0.00024114665456233679  2.6107580406400027e-05    0.006284389709222526      713.3036102517808 3.0071263489074008e-05
    109.89460033745    0.03950379152189  0.00018967515691651197  1.4631568684625758e-05    0.006288255253516297     11209.659445319206 1.1839330600463825e-05
    112.14371076865    0.03950379152189  0.00016426209319618266  1.8221283309450617e-06   0.0062929977287879005       41472.9888979407  3.113532644243744e-05
     114.4378034085    0.03950379152189  0.00015138443801509662  -3.387025418811819e-07    0.006297806363282511      61477.61544889926  4.164525086869466e-05
 116.77777790114999    0.03950379152189  0.00014173212397205326  -4.028996788889229e-07    0.006299939655747931       84673.5589875241 5.3532237299685424e-05
     119.1645518836    0.03950379152189   0.0001339116191034817 -1.9290557197145645e-07    0.006299756950235402     113080.34488440529  6.629918985970001e-05
    121.59906134575    0.03950379152189  0.00012870468866844144 -3.0323044274072005e-07    0.006298623468994661        142146.70204248  7.952562737698803e-05
    124.08226099715    0.03950379152189  0.00012331830531428834  -1.177376485896311e-07   0.0062968673369793665     168326.62086655776  9.463462035317032e-05
    126.61512464155    0.03950379152189  0.00011093165693604613   7.821348742652169e-07    0.006294181493266655     200781.11415753304 0.00010901716387048897
    129.19864555885    0.03950379152189   8.533362712203222e-05   5.627889512606751e-07    0.006289592822130449     226378.33571717664 0.00011826669479182948
    131.83383689445    0.03950379152189  4.8420857763094325e-05   1.207457431062764e-06    0.006281699695743847      242298.3694769657 0.00013250258414441833
 134.52173205679998    0.03950379152189   1.375171627312751e-05   7.702885988711114e-07    0.006271043156892727     255657.30073406076 0.00013103331499398138
     137.2633851224    0.03950379152189   6.253156967185771e-09   5.684112708129329e-09    0.006263622754698544      257543.5783609075 0.00013950693439659785
     140.0598712493    0.03950379152189   -0.004368207435606937   0.0003243405611505295 -2.8972374026777924e-07 3.6470304053097816e-09 1.5660972893226943e-15
    142.91228709875    0.03950379152189   -0.004381441765543732   0.0005318331796285407 -1.0793282568028725e-06  3.648788669620489e-09  1.648886710666096e-15
     145.8217512652    0.03950379152189   -0.004371503123153374   0.0007759161652248205 -1.7938051959014008e-06 3.6487020979852133e-09 1.6445824969204033e-15
