       x        z    i    j inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
5.32e+10 1.51e+12   14   29     -1        0  5.64e+07  3.62e+06  1.63e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 3.50e+08   15    0     -1        0  0.00e+00  4.24e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 8.08e+08   15    1     -1        0  1.14e+06  4.19e+07  5.32e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.06e+09   15    2     -1        0  1.44e+06  4.17e+07  6.71e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.38e+09   15    3     -1        0  1.89e+06  4.15e+07  8.81e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.81e+09   15    4     -1        0  2.56e+06  4.12e+07  1.20e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 2.37e+09   15    5     -1        0  3.58e+06  4.08e+07  1.67e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 3.10e+09   15    6     -1        0  5.10e+06  4.03e+07  2.38e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 4.06e+09   15    7     -1        0  7.40e+06  3.96e+07  3.45e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 5.31e+09   15    8     -1        0  1.08e+07  3.87e+07  5.06e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 6.95e+09   15    9     -1        0  1.60e+07  3.75e+07  7.47e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 9.10e+09   15   10     -1        0  2.38e+07  3.58e+07  1.11e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.19e+10   15   11     -1        0  3.57e+07  3.35e+07  1.66e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.56e+10   15   12     -1        0  5.43e+07  3.03e+07  2.53e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 2.04e+10   15   13     -1        0  8.65e+07  2.54e+07  4.03e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 2.67e+10   15   14      1        1  1.67e+08  1.69e+07  7.80e+07 -8.88e-03 -2.87e-04  2.54e-02  6.13e-04  2.84e-03 -1.93e-03 -4.14e-03 -4.38e-09  1.19e-02  5.66e-03  1.64e-02  1.00e+00  3.57e+04 
6.62e+10 3.49e+10   15   15      1        1  1.89e+08  1.53e+07  1.11e+08  2.35e-03 -2.60e-04  1.24e-03 -2.03e-04  3.20e-03 -9.66e-05 -6.59e-04 -5.86e-09  4.20e-03  9.33e-03  4.25e-03  1.00e+00  4.67e+04 
6.62e+10 4.57e+10   15   16      0        0  2.00e+08  1.45e+07  1.52e+08  2.21e-03 -2.45e-04  1.05e-03 -1.80e-04  3.38e-03 -8.56e-05 -1.05e-03 -7.35e-09  4.39e-03  9.48e-03  4.39e-03  1.00e+00  6.11e+04 
6.62e+10 5.98e+10   15   17      0        0  2.11e+08  1.35e+07  2.06e+08  2.08e-03 -2.29e-04  7.87e-04 -1.58e-04  3.57e-03 -7.27e-05 -1.61e-03 -8.83e-09  4.50e-03  9.54e-03  4.56e-03  1.00e+00  7.18e+04 
6.62e+10 7.83e+10   15   18      0        0  2.21e+08  1.25e+07  2.78e+08  1.99e-03 -2.11e-04  4.71e-04 -1.37e-04  3.74e-03 -5.88e-05 -2.34e-03 -9.95e-09  4.44e-03  9.46e-03  4.76e-03  1.00e+00  7.18e+04 
6.62e+10 1.02e+11   15   19      0        0  2.27e+08  1.14e+07  3.68e+08  1.95e-03 -1.93e-04  1.59e-04 -1.19e-04  3.85e-03 -4.54e-05 -3.20e-03 -1.03e-08  4.18e-03  9.17e-03  4.95e-03  1.00e+00  7.18e+04 
6.62e+10 1.34e+11   15   20      0        0  2.28e+08  1.03e+07  4.77e+08  1.94e-03 -1.75e-04 -8.67e-05 -1.04e-04  3.86e-03 -3.36e-05 -4.12e-03 -9.63e-09  3.73e-03  8.65e-03  5.12e-03  1.00e+00  7.18e+04 
6.62e+10 1.76e+11   15   21      1        1  2.22e+08  9.29e+06  6.00e+08  1.94e-03 -1.58e-04 -2.32e-04 -9.26e-05  3.76e-03 -2.40e-05 -5.02e-03 -8.12e-09  3.16e-03  8.23e-03  5.25e-03  1.00e+00  7.18e+04 
6.62e+10 2.30e+11   15   22     -1        0  2.11e+08  8.18e+06  7.51e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 3.01e+11   15   23     -1        0  1.96e+08  7.18e+06  9.16e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 3.94e+11   15   24     -1        0  1.79e+08  6.30e+06  1.10e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 5.15e+11   15   25     -1        0  1.62e+08  5.52e+06  1.29e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 6.74e+11   15   26     -1        0  1.45e+08  4.84e+06  1.51e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 8.82e+11   15   27     -1        0  1.18e+08  4.23e+06  1.60e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.15e+12   15   28     -1        0  9.10e+07  3.71e+06  1.62e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.62e+10 1.51e+12   15   29     -1        0  7.01e+07  3.24e+06  1.63e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 3.50e+08   16    0     -1        0  0.00e+00  3.80e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 8.08e+08   16    1     -1        0  1.08e+06  3.76e+07  5.03e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.06e+09   16    2     -1        0  1.34e+06  3.75e+07  6.27e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.38e+09   16    3     -1        0  1.74e+06  3.74e+07  8.13e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.81e+09   16    4     -1        0  2.34e+06  3.72e+07  1.09e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 2.37e+09   16    5     -1        0  3.24e+06  3.69e+07  1.51e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 3.10e+09   16    6     -1        0  4.59e+06  3.65e+07  2.14e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 4.06e+09   16    7     -1        0  6.60e+06  3.60e+07  3.08e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 5.31e+09   16    8     -1        0  9.60e+06  3.54e+07  4.48e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 6.95e+09   16    9     -1        0  1.41e+07  3.45e+07  6.56e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 9.10e+09   16   10     -1        0  2.06e+07  3.34e+07  9.63e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.19e+10   16   11     -1        0  3.03e+07  3.18e+07  1.41e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.56e+10   16   12     -1        0  4.47e+07  2.96e+07  2.09e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 2.04e+10   16   13     -1        0  6.68e+07  2.64e+07  3.12e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 2.67e+10   16   14     -1        0  1.05e+08  2.16e+07  4.91e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 3.49e+10   16   15      1        1  2.20e+08  1.29e+07  1.02e+08 -1.30e-02 -1.76e-04  3.32e-02  5.88e-04  2.99e-03 -1.64e-03 -6.06e-03 -3.66e-09  1.55e-02  8.24e-03  2.09e-02  1.00e+00  4.67e+04 
8.23e+10 4.57e+10   16   16      0        0  2.29e+08  1.23e+07  1.38e+08  1.90e-03 -1.67e-04  8.76e-04 -1.31e-04  3.12e-03 -6.10e-05 -8.58e-04 -4.58e-09  3.85e-03  8.33e-03  3.86e-03  1.00e+00  6.11e+04 
8.23e+10 5.98e+10   16   17      0        0  2.38e+08  1.16e+07  1.86e+08  1.79e-03 -1.58e-04  6.71e-04 -1.16e-04  3.25e-03 -5.40e-05 -1.26e-03 -5.53e-09  3.93e-03  8.36e-03  3.97e-03  1.00e+00  8.00e+04 
8.23e+10 7.83e+10   16   18      0        0  2.47e+08  1.08e+07  2.49e+08  1.69e-03 -1.47e-04  4.15e-04 -1.01e-04  3.37e-03 -4.57e-05 -1.80e-03 -6.30e-09  3.90e-03  8.28e-03  4.10e-03  1.00e+00  8.92e+04 
8.23e+10 1.02e+11   16   19      0        0  2.53e+08  9.92e+06  3.28e+08  1.64e-03 -1.35e-04  1.44e-04 -8.75e-05  3.45e-03 -3.67e-05 -2.44e-03 -6.70e-09  3.71e-03  8.06e-03  4.22e-03  1.00e+00  8.92e+04 
8.23e+10 1.34e+11   16   20      0        0  2.53e+08  9.04e+06  4.25e+08  1.63e-03 -1.23e-04 -8.62e-05 -7.60e-05  3.45e-03 -2.82e-05 -3.14e-03 -6.37e-09  3.36e-03  7.66e-03  4.33e-03  1.00e+00  8.92e+04 
8.23e+10 1.76e+11   16   21      1        1  2.47e+08  8.17e+06  5.37e+08  1.64e-03 -1.11e-04 -2.35e-04 -6.65e-05  3.37e-03 -2.07e-05 -3.84e-03 -5.51e-09  2.89e-03  7.10e-03  4.40e-03  1.00e+00  8.92e+04 
8.23e+10 2.30e+11   16   22      1        1  2.35e+08  7.34e+06  6.62e+08  1.56e-03 -1.00e-04 -2.71e-04 -5.00e-05  3.20e-03 -1.77e-05 -5.36e-03 -4.35e-09  2.70e-03  6.66e-03  5.01e-03  1.00e+00  8.92e+04 
8.23e+10 3.01e+11   16   23     -1        0  2.18e+08  6.44e+06  8.13e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 3.94e+11   16   24     -1        0  2.00e+08  5.65e+06  9.76e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 5.15e+11   16   25     -1        0  1.80e+08  4.95e+06  1.15e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 6.74e+11   16   26     -1        0  1.61e+08  4.34e+06  1.35e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 8.82e+11   16   27     -1        0  1.43e+08  3.80e+06  1.57e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.15e+12   16   28     -1        0  1.13e+08  3.32e+06  1.62e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
8.23e+10 1.51e+12   16   29     -1        0  8.72e+07  2.91e+06  1.63e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 3.50e+08   17    0     -1        0  0.00e+00  3.41e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 8.08e+08   17    1     -1        0  1.02e+06  3.38e+07  4.76e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.06e+09   17    2     -1        0  1.26e+06  3.37e+07  5.87e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.38e+09   17    3     -1        0  1.62e+06  3.36e+07  7.54e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.81e+09   17    4     -1        0  2.15e+06  3.35e+07  1.00e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 2.37e+09   17    5     -1        0  2.95e+06  3.33e+07  1.38e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 3.10e+09   17    6     -1        0  4.14e+06  3.30e+07  1.93e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 4.06e+09   17    7     -1        0  5.92e+06  3.27e+07  2.76e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 5.31e+09   17    8     -1        0  8.54e+06  3.22e+07  3.98e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 6.95e+09   17    9     -1        0  1.24e+07  3.16e+07  5.79e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 9.10e+09   17   10     -1        0  1.81e+07  3.08e+07  8.42e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.19e+10   17   11     -1        0  2.62e+07  2.97e+07  1.22e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.56e+10   17   12     -1        0  3.78e+07  2.82e+07  1.76e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 2.04e+10   17   13     -1        0  5.46e+07  2.61e+07  2.54e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 2.67e+10   17   14     -1        0  7.97e+07  2.30e+07  3.72e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 3.49e+10   17   15      1        0  1.25e+08  1.83e+07  5.81e+07 -2.36e-03 -2.01e-04  8.09e-03  1.48e-04  1.37e-03 -7.47e-04 -1.10e-03 -1.67e-09  3.77e-03  2.50e-03  5.38e-03  1.00e+00  4.67e+04 
1.02e+11 4.57e+10   17   16      1        1  2.60e+08  1.03e+07  1.24e+08  1.54e-03 -1.13e-04  7.08e-04 -9.30e-05  2.85e-03 -4.19e-05 -7.15e-04 -2.67e-09  3.37e-03  7.19e-03  3.37e-03  1.00e+00  6.11e+04 
1.02e+11 5.98e+10   17   17      0        0  2.67e+08  9.82e+06  1.66e+08  1.45e-03 -1.08e-04  5.51e-04 -8.38e-05  2.93e-03 -3.86e-05 -1.01e-03 -3.25e-09  3.42e-03  7.21e-03  3.45e-03  1.00e+00  8.00e+04 
1.02e+11 7.83e+10   17   18      0        0  2.75e+08  9.24e+06  2.20e+08  1.38e-03 -1.01e-04  3.49e-04 -7.40e-05  3.01e-03 -3.40e-05 -1.40e-03 -3.76e-09  3.40e-03  7.16e-03  3.53e-03  1.00e+00  1.05e+05 
1.02e+11 1.02e+11   17   19      0        0  2.79e+08  8.58e+06  2.90e+08  1.34e-03 -9.41e-05  1.24e-04 -6.44e-05  3.06e-03 -2.86e-05 -1.87e-03 -4.08e-09  3.27e-03  7.00e-03  3.61e-03  1.00e+00  1.11e+05 
1.02e+11 1.34e+11   17   20      0        0  2.80e+08  7.88e+06  3.76e+08  1.33e-03 -8.64e-05 -8.33e-05 -5.56e-05  3.07e-03 -2.29e-05 -2.40e-03 -4.04e-09  3.00e-03  6.70e-03  3.67e-03  1.00e+00  1.11e+05 
1.02e+11 1.76e+11   17   21      0        0  2.74e+08  7.16e+06  4.78e+08  1.35e-03 -7.86e-05 -2.30e-04 -4.82e-05  3.00e-03 -1.74e-05 -2.94e-03 -3.61e-09  2.63e-03  6.27e-03  3.70e-03  1.00e+00  1.11e+05 
1.02e+11 2.30e+11   17   22      1        1  2.61e+08  6.47e+06  5.91e+08  1.36e-03 -7.09e-05 -2.98e-04 -4.22e-05  2.86e-03 -1.27e-05 -3.44e-03 -2.93e-09  2.21e-03  5.74e-03  3.70e-03  1.00e+00  1.11e+05 
1.02e+11 3.01e+11   17   23      1        1  2.43e+08  5.78e+06  7.17e+08  1.28e-03 -6.34e-05 -2.77e-04 -3.17e-05  2.66e-03 -1.08e-05 -4.67e-03 -2.22e-09  2.06e-03  5.33e-03  4.17e-03  1.00e+00  1.11e+05 
1.02e+11 3.94e+11   17   24     -1        0  2.22e+08  5.07e+06  8.67e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 5.15e+11   17   25     -1        0  2.01e+08  4.44e+06  1.03e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 6.74e+11   17   26     -1        0  1.80e+08  3.89e+06  1.21e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 8.82e+11   17   27     -1        0  1.60e+08  3.41e+06  1.40e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.15e+12   17   28     -1        0  1.41e+08  2.98e+06  1.62e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+11 1.51e+12   17   29     -1        0  1.08e+08  2.61e+06  1.63e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 3.50e+08   18    0     -1        0  0.00e+00  3.06e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 8.08e+08   18    1     -1        0  9.71e+05  3.04e+07  4.53e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 1.06e+09   18    2     -1        0  1.18e+06  3.03e+07  5.52e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 1.38e+09   18    3     -1        0  1.50e+06  3.02e+07  7.01e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 1.81e+09   18    4     -1        0  1.98e+06  3.01e+07  9.23e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 2.37e+09   18    5     -1        0  2.69e+06  3.00e+07  1.25e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 3.10e+09   18    6     -1        0  3.75e+06  2.98e+07  1.75e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 4.06e+09   18    7     -1        0  5.32e+06  2.96e+07  2.48e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 5.31e+09   18    8     -1        0  7.63e+06  2.92e+07  3.56e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.27e+11 6.95e+09   18    9     -1        0  1.10e+07  2.88e+07  5.14e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
